"uid","site","chm_max","area","plant_type_preds","prob_ARTR","ID","Class","Species","Ht_gt_25","notes","elev","TP","FP","FN","CID"
"SouthTrail_6081","SouthTrail",0.1630859375,0.0572650307567528,"ARTR",0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_6136","SouthTrail",1.366455078125,1.50829206807975,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
"SouthTrail_6137","SouthTrail",0.1761474609375,0.097632183582391,"ARTR",0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
"SouthTrail_5402","SouthTrail",0.856689453125,0.95160086771466,"ARTR",0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SouthTrail_5462","SouthTrail",0.9246826171875,0.847710210167861,"ARTR",0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SouthTrail_5535","SouthTrail",0.5552978515625,0.401481062837775,"ARTR",0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5574","SouthTrail",0.1324462890625,0.0403671528983978,"ARTR",0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5588","SouthTrail",0.2177734375,0.116720527355938,"ARTR",0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5611","SouthTrail",0.2218017578125,0.0929383287675591,"ARTR",0.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5616","SouthTrail",0.810791015625,0.621779323875671,"ARTR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5644","SouthTrail",0.3553466796875,0.204026230345335,"ARTR",0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_5674","SouthTrail",0.1278076171875,0.0378637636204076,"ARTR",0.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5689","SouthTrail",0.959228515625,0.684989903751557,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SouthTrail_5699","SouthTrail",0.1651611328125,0.0910607867972431,"ARTR",0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5773","SouthTrail",0.9395751953125,0.996974798641531,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5795","SouthTrail",0.929931640625,0.91874388267388,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5851","SouthTrail",0.728759765625,0.473766429793613,"ARTR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
